symbol,signal_date,split,label,net_return,gross_return,in_original_32,cluster_size,cluster_bin
ICICIBANK.NS,2016-10-13,development,accepted,0.17468342731918937,0.17692283305788417,True,2,2
JSWENERGY.NS,2016-10-13,development,accepted,-0.08084260507977122,-0.0786882721943134,False,2,2
BANKBARODA.NS,2016-10-14,development,accepted,0.010251703439826737,0.012431771249463907,False,2,2
IDEA.NS,2016-10-14,development,accepted,0.012296053125873006,0.014476791267155191,False,2,2
IDEA.NS,2016-10-17,development,rejected_symbol_open,0.04915081682977232,0.05134235686315185,False,1,1
AXISBANK.NS,2016-10-26,development,rejected_capacity,0.04148675944543824,0.04369065404374982,True,2,2
JSWENERGY.NS,2016-10-26,development,rejected_symbol_open,-0.05207460361148958,-0.04991141947475522,False,2,2
ASIANPAINT.NS,2016-10-27,development,accepted,-0.11329143024103205,-0.11114037079039049,True,7,5-9
AXISBANK.NS,2016-10-27,development,accepted,0.02061033876662259,0.02280192055504159,True,7,5-9
INDHOTEL.NS,2016-10-27,development,rejected_capacity,-0.15426889338941813,-0.15213514806077824,False,7,5-9
JSWENERGY.NS,2016-10-27,development,rejected_capacity,-0.06356842683398989,-0.06140931879218901,False,7,5-9
SIEMENS.NS,2016-10-27,development,rejected_capacity,-0.0531274269538121,-0.05095693280147407,False,7,5-9
TATAELXSI.NS,2016-10-27,development,rejected_capacity,-0.09171650397282104,-0.08952703745783364,False,7,5-9
TORNTPHARM.NS,2016-10-27,development,rejected_capacity,-0.08935974885580043,-0.08720897213334941,False,7,5-9
ASIANPAINT.NS,2016-10-28,development,rejected_symbol_open,-0.1763431184587247,-0.17420436752537996,True,5,5-9
AXISBANK.NS,2016-10-28,development,rejected_symbol_open,-0.021576517236959303,-0.019400862459119303,True,5,5-9
INDHOTEL.NS,2016-10-28,development,accepted,-0.2168540753854816,-0.2147384451217245,False,5,5-9
JSWENERGY.NS,2016-10-28,development,accepted,-0.13347970163207148,-0.13134230204781247,False,5,5-9
TORNTPHARM.NS,2016-10-28,development,rejected_capacity,-0.11720637220944563,-0.11505173460426016,False,5,5-9
AXISBANK.NS,2016-11-01,development,rejected_symbol_open,0.002482383913726107,0.004664386548585568,True,2,2
TORNTPHARM.NS,2016-11-01,development,rejected_capacity,-0.10527500036381685,-0.10310364583447666,False,2,2
TORNTPHARM.NS,2016-11-02,development,rejected_capacity,-0.058896610065417326,-0.05672275969638498,False,1,1
AUROPHARMA.NS,2016-11-03,development,rejected_capacity,-0.05447192378418903,-0.05227041250213569,False,5,5-9
INDHOTEL.NS,2016-11-03,development,rejected_symbol_open,-0.1713358179313299,-0.16920727512247632,False,5,5-9
SHREECEM.NS,2016-11-03,development,rejected_capacity,-0.13160857935693165,-0.12860110304638608,False,5,5-9
TORNTPHARM.NS,2016-11-03,development,rejected_capacity,-0.008982413084470902,-0.006768446620048435,False,5,5-9
UNITDSPR.NS,2016-11-03,development,rejected_capacity,-0.12221939575170528,-0.1200540603893597,False,5,5-9
AUROPHARMA.NS,2016-11-04,development,rejected_capacity,-0.06150935172400979,-0.059348880857422945,False,10,10+
BANKBARODA.NS,2016-11-04,development,rejected_capacity,0.09206394177147188,0.09427535278219475,False,10,10+
BANKINDIA.NS,2016-11-04,development,rejected_capacity,0.0894851973760407,0.09168793911711,False,10,10+
CANBK.NS,2016-11-04,development,rejected_capacity,0.030270296863711507,0.032456449034126235,False,10,10+
JINDALSTEL.NS,2016-11-04,development,rejected_capacity,-0.06897878008049302,-0.06682177026882478,False,10,10+
LICHSGFIN.NS,2016-11-04,development,rejected_capacity,-0.0843088625977232,-0.08212700131421793,False,10,10+
SIEMENS.NS,2016-11-04,development,rejected_capacity,-0.0358084201273543,-0.03363834156114992,False,10,10+
SUNPHARMA.NS,2016-11-04,development,rejected_capacity,0.017473201538102993,0.019696698411669298,True,10,10+
UNIONBANK.NS,2016-11-04,development,rejected_capacity,0.09151661637104463,0.09371858003668918,False,10,10+
UNITDSPR.NS,2016-11-04,development,rejected_capacity,-0.13391881178908202,-0.13176170522124803,False,10,10+
SIEMENS.NS,2016-11-07,development,rejected_capacity,-0.0398117629357091,-0.03763981178263443,False,4,3-4
SUNPHARMA.NS,2016-11-07,development,rejected_capacity,0.04151113916194213,0.043735896278600625,True,4,3-4
UNIONBANK.NS,2016-11-07,development,rejected_capacity,0.13564246164265162,0.13786146967626867,False,4,3-4
UNITDSPR.NS,2016-11-07,development,rejected_capacity,-0.07580940177738248,-0.0736399895341079,False,4,3-4
SUNPHARMA.NS,2016-11-08,development,rejected_capacity,0.1648326997773352,0.16708093920569028,True,2,2
UNIONBANK.NS,2016-11-08,development,rejected_capacity,0.24775931670433457,0.2500123406452379,False,2,2
BAJFINANCE.NS,2016-11-09,development,rejected_capacity,-0.13953611873706098,-0.13740046087346436,True,13,10+
CHOLAFIN.NS,2016-11-09,development,rejected_capacity,-0.10188248835518915,-0.0997277259689709,False,13,10+
DLF.NS,2016-11-09,development,rejected_capacity,-0.06500379427780785,-0.0628433735800338,False,13,10+
JSWENERGY.NS,2016-11-09,development,rejected_symbol_open,-0.09921371362555043,-0.09706531855720058,False,13,10+
LICHSGFIN.NS,2016-11-09,development,rejected_capacity,-0.03159239385089613,-0.029401303450749858,False,13,10+
NBCC.NS,2016-11-09,development,rejected_capacity,-0.01829431151893559,-0.016122129890799926,False,13,10+
SHRIRAMFIN.NS,2016-11-09,development,rejected_capacity,-0.13179736314138626,-0.1296568128051478,False,13,10+
SIEMENS.NS,2016-11-09,development,rejected_capacity,-0.05238842616079153,-0.050199934142220376,False,13,10+
TATAELXSI.NS,2016-11-09,development,rejected_capacity,-0.05444123630807531,-0.052242731093469504,False,13,10+
TATAPOWER.NS,2016-11-09,development,rejected_capacity,-0.05160260426151491,-0.04943824283762546,False,13,10+
TITAN.NS,2016-11-09,development,rejected_capacity,-0.13807740555925685,-0.13593444391577342,False,13,10+
UNIONBANK.NS,2016-11-09,development,rejected_capacity,0.12668583081824114,0.12890196692698422,False,13,10+
VOLTAS.NS,2016-11-09,development,rejected_capacity,-0.14180681176410645,-0.13965386244403044,False,13,10+
AMBUJACEM.NS,2016-11-10,development,rejected_capacity,-0.11856475685357434,-0.11640951365770989,False,12,10+
BOSCHLTD.NS,2016-11-10,development,rejected_capacity,-0.09365636396748797,-0.09117617566895887,False,12,10+
CHOLAFIN.NS,2016-11-10,development,rejected_capacity,0.004103095594935044,0.006286493678966501,False,12,10+
DLF.NS,2016-11-10,development,rejected_capacity,-0.07545013085979342,-0.07329225429676868,False,12,10+
EICHERMOT.NS,2016-11-10,development,rejected_capacity,-0.12040132613331739,-0.11811417658910339,True,12,10+
HEROMOTOCO.NS,2016-11-10,development,rejected_capacity,-0.024568253130774712,-0.022393319994465206,True,12,10+
PRESTIGE.NS,2016-11-10,development,rejected_capacity,-0.0903622107748689,-0.08821119321866619,False,12,10+
RADICO.NS,2016-11-10,development,rejected_capacity,-0.03981996460349846,-0.037653301240874994,False,12,10+
SHREECEM.NS,2016-11-10,development,rejected_capacity,-0.0206866511850202,-0.017569393688986926,False,12,10+
SHRIRAMFIN.NS,2016-11-10,development,rejected_capacity,-0.04782402481536964,-0.045661296741476474,False,12,10+
TCS.NS,2016-11-10,development,rejected_capacity,0.06757974251277832,0.06979401722088571,True,12,10+
TITAN.NS,2016-11-10,development,rejected_capacity,-0.07912499216915972,-0.0769707429835144,False,12,10+
AMBUJACEM.NS,2016-11-11,development,accepted,-0.08454371528320823,-0.08238590087031138,False,24,10+
ASIANPAINT.NS,2016-11-11,development,accepted,-0.03954947026880189,-0.03733815789130744,True,24,10+
BAJFINANCE.NS,2016-11-11,development,rejected_capacity,0.008561649572196088,0.01074350496279291,True,24,10+
BLUESTARCO.NS,2016-11-11,development,rejected_capacity,-0.08307902826742077,-0.08092316861465168,False,24,10+
BOSCHLTD.NS,2016-11-11,development,rejected_capacity,-0.04083823508952764,-0.0382901238974185,False,24,10+
CHOLAFIN.NS,2016-11-11,development,rejected_capacity,0.02053416757266563,0.02271805279285318,False,24,10+
CROMPTON.NS,2016-11-11,development,rejected_capacity,-0.07995394432519323,-0.07779974102626597,False,24,10+
DLF.NS,2016-11-11,development,rejected_capacity,-0.011554874480341334,-0.009375255723381559,False,24,10+
EICHERMOT.NS,2016-11-11,development,rejected_capacity,-0.07381803348310068,-0.07159179166911997,True,24,10+
HAVELLS.NS,2016-11-11,development,rejected_capacity,-0.06494493735986684,-0.0627836533907543,False,24,10+
HEROMOTOCO.NS,2016-11-11,development,rejected_capacity,0.04068539134835891,0.04295313756753309,True,24,10+
INDHOTEL.NS,2016-11-11,development,rejected_symbol_open,0.019012179383224012,0.021194010148009958,False,24,10+
INFY.NS,2016-11-11,development,rejected_capacity,0.056551366358642725,0.05874578944294092,True,24,10+
INOXWIND.NS,2016-11-11,development,rejected_capacity,-0.08156725361564543,-0.07941255105424017,False,24,10+
MARICO.NS,2016-11-11,development,rejected_capacity,0.016305592441639673,0.01848705484497963,False,24,10+
MARUTI.NS,2016-11-11,development,rejected_capacity,-0.044758522453813905,-0.042236590875978815,True,24,10+
OBEROIRLTY.NS,2016-11-11,development,rejected_capacity,-0.015080659472172403,-0.012900773852436322,False,24,10+
PRESTIGE.NS,2016-11-11,development,rejected_capacity,-0.06771653727293153,-0.06555173705547429,False,24,10+
RADICO.NS,2016-11-11,development,rejected_capacity,-0.06596961396665801,-0.0638057215288839,False,24,10+
SHREECEM.NS,2016-11-11,development,rejected_capacity,0.006996729144351463,0.010192977433114495,False,24,10+
SHRIRAMFIN.NS,2016-11-11,development,rejected_capacity,0.03197550601768767,0.034161553011644225,False,24,10+
TATAELXSI.NS,2016-11-11,development,rejected_capacity,0.10588367304762858,0.10809115311685454,False,24,10+
TITAN.NS,2016-11-11,development,rejected_capacity,-0.080199172225714,-0.07804098611785731,False,24,10+
VOLTAS.NS,2016-11-11,development,rejected_capacity,-0.09974890366420422,-0.0976011627975074,False,24,10+
AMBUJACEM.NS,2016-11-15,development,rejected_symbol_open,-0.03867804692501173,-0.036505497610225146,False,40,10+
ASIANPAINT.NS,2016-11-15,development,rejected_symbol_open,0.04097350305196212,0.043174802577104696,True,40,10+
BAJFINANCE.NS,2016-11-15,development,accepted,0.09318957197903607,0.09539277302330541,True,40,10+
BLUESTARCO.NS,2016-11-15,development,rejected_cash,0.0061971332367514115,0.008379520670702668,False,40,10+
BOSCHLTD.NS,2016-11-15,development,rejected_cash,0.01976770680365749,0.022378582777932164,False,40,10+
CHOLAFIN.NS,2016-11-15,development,rejected_cash,0.05979003280764045,0.061992356817753835,False,40,10+
CROMPTON.NS,2016-11-15,development,rejected_cash,-0.02930030065271209,-0.027127476910958428,False,40,10+
DLF.NS,2016-11-15,development,rejected_cash,-0.017808495658093802,-0.01563505232533805,False,40,10+
EICHERMOT.NS,2016-11-15,development,rejected_cash,0.02496349729954738,0.02715580580124352,True,40,10+
GODFRYPHLP.NS,2016-11-15,development,rejected_cash,-0.21327755367669413,-0.2111587558947415,False,40,10+
GODREJCP.NS,2016-11-15,development,rejected_cash,0.029079211006104458,0.03128944166438186,False,40,10+
GODREJPROP.NS,2016-11-15,development,rejected_cash,-0.02146550925905368,-0.0192830453884961,False,40,10+
GRASIM.NS,2016-11-15,development,rejected_cash,0.014723323546849082,0.016938309615132374,True,40,10+
HAVELLS.NS,2016-11-15,development,rejected_cash,0.031348218271534674,0.03353848347689985,False,40,10+
HEROMOTOCO.NS,2016-11-15,development,rejected_cash,0.07531875182440345,0.07762111779320172,True,40,10+
INDHOTEL.NS,2016-11-15,development,rejected_cash,0.11642949922781747,0.11864126768475618,False,40,10+
INOXWIND.NS,2016-11-15,development,rejected_cash,-0.018992826985296824,-0.01682012910258046,False,40,10+
JUBLFOOD.NS,2016-11-15,development,rejected_cash,0.07187692262381472,0.0740760807923217,False,40,10+
LICHSGFIN.NS,2016-11-15,development,rejected_cash,0.11199390543727436,0.11420813733538102,False,40,10+
LTF.NS,2016-11-15,development,rejected_cash,0.01887995812927759,0.021062545309346016,False,40,10+
MANAPPURAM.NS,2016-11-15,development,rejected_cash,-0.008861898405190048,-0.006686287042881523,False,40,10+
MARICO.NS,2016-11-15,development,rejected_cash,0.02722791979224829,0.029424995907257216,False,40,10+
MARUTI.NS,2016-11-15,development,rejected_cash,0.02957944552552707,0.03178746785043832,True,40,10+
MOTHERSON.NS,2016-11-15,development,rejected_cash,0.024748593812520828,0.026932602144151854,False,40,10+
NESTLEIND.NS,2016-11-15,development,rejected_cash,0.044575325292802385,0.04676966204507446,False,40,10+
OBEROIRLTY.NS,2016-11-15,development,rejected_cash,0.01931789693953221,0.021514566860897418,False,40,10+
PAGEIND.NS,2016-11-15,development,rejected_cash,-0.02859427123823455,-0.024953447360838647,False,40,10+
PATANJALI.NS,2016-11-15,development,rejected_cash,-0.03494881484011757,-0.03277761556045428,False,40,10+
PHOENIXLTD.NS,2016-11-15,development,rejected_cash,0.26046631560149286,0.2627174108761143,False,40,10+
PIDILITIND.NS,2016-11-15,development,rejected_cash,0.015545754356674943,0.017744610860007733,False,40,10+
PRESTIGE.NS,2016-11-15,development,rejected_cash,-0.024812742520463955,-0.02263817665906692,False,40,10+
RADICO.NS,2016-11-15,development,rejected_cash,-0.05397040685124468,-0.051809766952742975,False,40,10+
SHREECEM.NS,2016-11-15,development,rejected_cash,0.07490791791105045,0.07827413957834385,False,40,10+
SHRIRAMFIN.NS,2016-11-15,development,rejected_cash,0.05267774719073363,0.05486959773158214,False,40,10+
SRF.NS,2016-11-15,development,rejected_cash,-0.0626270110579508,-0.06046557551123912,False,40,10+
TATAELXSI.NS,2016-11-15,development,rejected_cash,0.14656387896399053,0.14881168651697188,False,40,10+
TITAN.NS,2016-11-15,development,rejected_cash,-0.06250909111750394,-0.06033143518971508,False,40,10+
TMPV.NS,2016-11-15,development,rejected_cash,-0.022009742734831004,-0.01983015509756999,False,40,10+
ULTRACEMCO.NS,2016-11-15,development,rejected_cash,0.036248293598080183,0.03851419878296149,True,40,10+
VOLTAS.NS,2016-11-15,development,rejected_cash,-0.05327896520532829,-0.0511161274221288,False,40,10+
AMBUJACEM.NS,2016-11-16,development,rejected_symbol_open,0.04629296074182458,0.048487975432986066,False,28,10+
APOLLOHOSP.NS,2016-11-16,development,rejected_cash,0.013551692539271491,0.015751484920770914,False,28,10+
AUROPHARMA.NS,2016-11-16,development,rejected_cash,0.039473691145466096,0.04166929807771898,False,28,10+
BLUESTARCO.NS,2016-11-16,development,rejected_cash,0.06637884973619113,0.068582368853078,False,28,10+
BOSCHLTD.NS,2016-11-16,development,rejected_cash,0.06474920679196565,0.06742588392083261,False,28,10+
DLF.NS,2016-11-16,development,rejected_cash,0.05709945140225629,0.05929506079834479,False,28,10+
EICHERMOT.NS,2016-11-16,development,rejected_cash,0.018453000728975405,0.020752550530689456,True,28,10+
GODFRYPHLP.NS,2016-11-16,development,rejected_cash,0.007122520148337493,0.009311449705638738,False,28,10+
GODREJPROP.NS,2016-11-16,development,rejected_cash,-0.02162218750309727,-0.019440295828700545,False,28,10+
GRASIM.NS,2016-11-16,development,rejected_cash,0.05676419477872104,0.0589753563360144,True,28,10+
HAVELLS.NS,2016-11-16,development,rejected_cash,0.04671935492838147,0.0489132154725887,False,28,10+
HEROMOTOCO.NS,2016-11-16,development,rejected_cash,0.08069810162524003,0.08300902607253988,True,28,10+
INOXWIND.NS,2016-11-16,development,rejected_cash,0.021548753623471473,0.023731666163122517,False,28,10+
LTF.NS,2016-11-16,development,rejected_cash,0.052369709901769965,0.05456318853264288,False,28,10+
MANAPPURAM.NS,2016-11-16,development,rejected_cash,-0.02585786818479255,-0.023688155922039045,False,28,10+
NESTLEIND.NS,2016-11-16,development,rejected_cash,0.03947246334418065,0.04167683165904659,False,28,10+
PAGEIND.NS,2016-11-16,development,rejected_cash,0.021971415999067927,0.02562915798406383,False,28,10+
PATANJALI.NS,2016-11-16,development,rejected_cash,0.02362770756421066,0.025822879120578335,False,28,10+
PHOENIXLTD.NS,2016-11-16,development,rejected_cash,0.24428854394771155,0.2465410152066822,False,28,10+
PIDILITIND.NS,2016-11-16,development,rejected_cash,0.01448935177791405,0.016678419630820444,False,28,10+
PRESTIGE.NS,2016-11-16,development,rejected_cash,-0.05482660451919401,-0.05266466145809082,False,28,10+
RADICO.NS,2016-11-16,development,rejected_cash,0.0017852024447123798,0.00396387568763973,False,28,10+
SHREECEM.NS,2016-11-16,development,rejected_cash,0.1352810097126947,0.13882423792534881,False,28,10+
SRF.NS,2016-11-16,development,rejected_cash,0.04193995884422905,0.04414627215610274,False,28,10+
TATAELXSI.NS,2016-11-16,development,rejected_cash,0.17100407356758424,0.17323838080959525,False,28,10+
TITAN.NS,2016-11-16,development,rejected_cash,0.0073997922701291635,0.00957955986803827,False,28,10+
TMPV.NS,2016-11-16,development,rejected_cash,-0.005202367855874051,-0.0030187345345244455,False,28,10+
ULTRACEMCO.NS,2016-11-16,development,rejected_cash,0.06538063318483676,0.06766987462372762,True,28,10+
AMBUJACEM.NS,2016-11-17,development,rejected_symbol_open,0.05587434997472926,0.05807835596971258,False,17,10+
APOLLOHOSP.NS,2016-11-17,development,rejected_cash,0.021921248132276503,0.024120693451662564,False,17,10+
BLUESTARCO.NS,2016-11-17,development,rejected_cash,0.07295077718949243,0.07515559077723116,False,17,10+
BOSCHLTD.NS,2016-11-17,development,rejected_cash,0.06502447068197,0.06771641619873917,False,17,10+
GODFRYPHLP.NS,2016-11-17,development,rejected_cash,-0.027789904053386782,-0.02561737668271277,False,17,10+
GODREJPROP.NS,2016-11-17,development,rejected_cash,-0.01547432987572744,-0.013284852974863703,False,17,10+
HEROMOTOCO.NS,2016-11-17,development,rejected_cash,0.0976936075519223,0.10002302067912974,True,17,10+
LTF.NS,2016-11-17,development,rejected_cash,0.007874655326356388,0.010057385026636763,False,17,10+
MANAPPURAM.NS,2016-11-17,development,rejected_cash,-0.05771880589669515,-0.05555820815706799,False,17,10+
PAGEIND.NS,2016-11-17,development,rejected_cash,0.0026398137940461673,0.006314137759674041,False,17,10+
PIDILITIND.NS,2016-11-17,development,rejected_cash,0.04832523370208663,0.05053239509729095,False,17,10+
RADICO.NS,2016-11-17,development,rejected_cash,0.061307345238713055,0.06350731056766301,False,17,10+
SHREECEM.NS,2016-11-17,development,rejected_cash,0.09409066353694866,0.0976255582582663,False,17,10+
SRF.NS,2016-11-17,development,rejected_cash,0.07141284805975638,0.07362570196336425,False,17,10+
TITAN.NS,2016-11-17,development,rejected_cash,0.013827961642179696,0.016012840154584772,False,17,10+
ULTRACEMCO.NS,2016-11-17,development,rejected_cash,0.06849253556530685,0.07080324163896817,True,17,10+
VOLTAS.NS,2016-11-17,development,rejected_cash,0.023085040952571027,0.02528175017594539,False,17,10+
GODFRYPHLP.NS,2016-11-18,development,rejected_cash,-0.06775993838414267,-0.06559621929269552,False,5,5-9
PERSISTENT.NS,2016-11-18,development,rejected_cash,-0.014202765769414141,-0.012014101755675431,False,5,5-9
SRF.NS,2016-11-18,development,rejected_cash,0.0678786490556236,0.07008480753426698,False,5,5-9
TITAN.NS,2016-11-18,development,rejected_cash,0.026531499573468086,0.028718575563613777,False,5,5-9
VOLTAS.NS,2016-11-18,development,rejected_cash,0.03911751783862463,0.04131779500957296,False,5,5-9
MANAPPURAM.NS,2016-11-21,development,rejected_cash,0.002648574288001513,0.004829232585030618,False,6,5-9
MUTHOOTFIN.NS,2016-11-21,development,rejected_cash,0.009078232357477426,0.011262286628099557,False,6,5-9
NBCC.NS,2016-11-21,development,rejected_cash,0.05859622844493512,0.060789949877635245,False,6,5-9
PATANJALI.NS,2016-11-21,development,rejected_cash,-0.008718894073032843,-0.006516811610415652,False,6,5-9
PRESTIGE.NS,2016-11-21,development,rejected_cash,-0.03528954211925158,-0.03311844077961015,False,6,5-9
UNOMINDA.NS,2016-11-21,development,rejected_cash,0.09650917470225956,0.09871524963901193,False,6,5-9
UNOMINDA.NS,2016-11-22,development,rejected_cash,0.09923582320391333,0.10144268227485256,False,1,1
CONCOR.NS,2016-11-23,development,rejected_cash,-0.02235550866505504,-0.020166097766419214,False,1,1
CHOLAFIN.NS,2016-12-07,development,accepted,0.016677978282033358,0.0188599038384164,False,1,1
CGPOWER.NS,2016-12-08,development,accepted,-0.09116748515782451,-0.08901724436586489,False,1,1
CGPOWER.NS,2016-12-12,development,rejected_symbol_open,-0.08638438369005062,-0.08422981576764554,False,2,2
CROMPTON.NS,2016-12-12,development,accepted,-0.02182998601664457,-0.019653852076843437,False,2,2
CHOLAFIN.NS,2016-12-13,development,rejected_symbol_open,0.12370932677704811,0.12592847884965153,False,2,2
INDIGO.NS,2016-12-13,development,rejected_cash,0.014969237874672064,0.017184352608971578,False,2,2
CHOLAFIN.NS,2016-12-14,development,rejected_symbol_open,0.15873457411001485,0.16096255001117776,False,3,3-4
COALINDIA.NS,2016-12-14,development,rejected_cash,0.014222178892445005,0.016404943027879974,True,3,3-4
MUTHOOTFIN.NS,2016-12-14,development,rejected_cash,-0.02171668337451652,-0.019540096875268104,False,3,3-4
BAJAJFINSV.NS,2016-12-15,development,rejected_cash,0.04792775965074684,0.05012588838066477,True,2,2
MUTHOOTFIN.NS,2016-12-15,development,rejected_cash,0.03647215003437487,0.03866182739843324,False,2,2
BHEL.NS,2016-12-16,development,rejected_cash,-0.018285606672747427,-0.016111419306126785,False,7,5-9
GODFRYPHLP.NS,2016-12-16,development,rejected_cash,0.15346347850867068,0.15570047827684858,False,7,5-9
INDIANB.NS,2016-12-16,development,rejected_cash,-0.047330950544438165,-0.04516605515042442,False,7,5-9
MANAPPURAM.NS,2016-12-16,development,rejected_cash,0.0030423470047962506,0.005222214372549824,False,7,5-9
MUTHOOTFIN.NS,2016-12-16,development,rejected_cash,0.061792083178616626,0.063988643407135,False,7,5-9
PNB.NS,2016-12-16,development,rejected_cash,-0.08068028004618238,-0.07852190325252259,False,7,5-9
ULTRACEMCO.NS,2016-12-16,development,rejected_cash,0.015005369773211078,0.017375838436933477,True,7,5-9
BHEL.NS,2016-12-19,development,rejected_cash,0.00041599333742821447,0.0025929032419589122,False,7,5-9
INDIANB.NS,2016-12-19,development,rejected_cash,-0.028390096604896397,-0.02621567158408927,False,7,5-9
MANAPPURAM.NS,2016-12-19,development,rejected_cash,0.08800408130482125,0.09020779059301866,False,7,5-9
MUTHOOTFIN.NS,2016-12-19,development,rejected_cash,0.05959560361948526,0.06179124914434883,False,7,5-9
SUNPHARMA.NS,2016-12-19,development,rejected_cash,-0.005181604605310338,-0.002993089588787082,True,7,5-9
ULTRACEMCO.NS,2016-12-19,development,rejected_cash,0.07788182690647003,0.08008331007063794,True,7,5-9
UNIONBANK.NS,2016-12-19,development,rejected_cash,-0.053528498961268725,-0.051367552382764234,False,7,5-9
AUROPHARMA.NS,2016-12-20,development,rejected_cash,-0.018046015408414367,-0.015847190488591106,False,10,10+
BAJAJFINSV.NS,2016-12-20,development,rejected_cash,0.10931648544522331,0.11152717082752334,True,10,10+
GODFRYPHLP.NS,2016-12-20,development,rejected_cash,0.16896955504302089,0.17120420664216937,False,10,10+
IDFCFIRSTB.NS,2016-12-20,development,rejected_cash,-0.0190473066342237,-0.016873261107553335,False,10,10+
INDIANB.NS,2016-12-20,development,rejected_cash,0.003954052083260185,0.006136593997106485,False,10,10+
MANAPPURAM.NS,2016-12-20,development,rejected_cash,0.19366399362845851,0.1958978671856836,False,10,10+
PNB.NS,2016-12-20,development,rejected_cash,-0.0336144797926676,-0.03144601892992624,False,10,10+
RADICO.NS,2016-12-20,development,rejected_cash,0.02358964061612984,0.025774584479000908,False,10,10+
SHREECEM.NS,2016-12-20,development,rejected_cash,-0.006405472233697468,-0.003005874130104536,False,10,10+
UNIONBANK.NS,2016-12-20,development,rejected_cash,-0.03359396439143418,-0.03141970378851425,False,10,10+
AUROPHARMA.NS,2016-12-21,development,accepted,-0.005185960149290736,-0.00299412384045709,False,10,10+
BAJAJFINSV.NS,2016-12-21,development,rejected_cash,0.11257357190220454,0.11478534054465767,True,10,10+
BAJAJHLDNG.NS,2016-12-21,development,rejected_cash,-0.009968306981817691,-0.007733159787293856,False,10,10+
BAJFINANCE.NS,2016-12-21,development,rejected_cash,0.10710962327258007,0.10931803100992739,True,10,10+
BANKINDIA.NS,2016-12-21,development,rejected_cash,-0.01331715366201956,-0.011139975287813868,False,10,10+
INDIANB.NS,2016-12-21,development,rejected_cash,0.0709411239740749,0.07315055306296357,False,10,10+
RADICO.NS,2016-12-21,development,rejected_cash,0.070503649409261,0.07270125006897442,False,10,10+
SUNPHARMA.NS,2016-12-21,development,rejected_cash,0.030482422512153343,0.032688727620532994,True,10,10+
UNIONBANK.NS,2016-12-21,development,rejected_cash,-0.011565386822481611,-0.00938941809939819,False,10,10+
VBL.NS,2016-12-21,development,rejected_cash,0.039333770002957145,0.04152119781568697,False,10,10+
AUROPHARMA.NS,2016-12-22,development,rejected_symbol_open,0.029903149782925197,0.032114948384042837,False,13,10+
BAJAJFINSV.NS,2016-12-22,development,accepted,0.17737842800683296,0.17961823870640964,True,13,10+
BAJAJHLDNG.NS,2016-12-22,development,rejected_cash,0.028021416811304628,0.03030894525036658,False,13,10+
BAJFINANCE.NS,2016-12-22,development,rejected_cash,0.15446630701527692,0.15668991298953902,True,13,10+
BANKINDIA.NS,2016-12-22,development,rejected_cash,0.011586796406242923,0.013769774066096599,False,13,10+
CANBK.NS,2016-12-22,development,rejected_cash,-0.06207070334944907,-0.05991276099001435,False,13,10+
GODFRYPHLP.NS,2016-12-22,development,rejected_cash,0.24574522242561692,0.24800754889762844,False,13,10+
HINDALCO.NS,2016-12-22,development,rejected_cash,0.002524181481439162,0.004702617635281695,False,13,10+
INDIANB.NS,2016-12-22,development,rejected_cash,0.128175717139158,0.13039228171340222,False,13,10+
RADICO.NS,2016-12-22,development,rejected_cash,0.11972200226252046,0.1219367023694861,False,13,10+
SHREECEM.NS,2016-12-22,development,rejected_cash,0.03816788169217069,0.041701119829726366,False,13,10+
VBL.NS,2016-12-22,development,rejected_cash,0.09547709807023473,0.09768089780249366,False,13,10+
ZYDUSLIFE.NS,2016-12-22,development,rejected_cash,0.01940269028834329,0.021598784148437924,False,13,10+
AUROPHARMA.NS,2016-12-23,development,rejected_symbol_open,0.0679958921563817,0.07021972665315714,False,10,10+
BANKBARODA.NS,2016-12-23,development,rejected_cash,0.00453135534437125,0.006712104474078701,False,10,10+
BANKINDIA.NS,2016-12-23,development,rejected_cash,0.032342995323361816,0.034529185336264576,False,10,10+
CANBK.NS,2016-12-23,development,rejected_cash,-0.03079407392193646,-0.028626553448877188,False,10,10+
DIVISLAB.NS,2016-12-23,development,rejected_cash,-0.1359296512299041,-0.13377120335167897,True,10,10+
HINDALCO.NS,2016-12-23,development,rejected_cash,0.016917650019675583,0.019104733347611775,False,10,10+
PFC.NS,2016-12-23,development,rejected_cash,0.08856258187799929,0.09076721376245898,False,10,10+
RECLTD.NS,2016-12-23,development,rejected_cash,0.04950918361220876,0.051699560056037625,False,10,10+
VBL.NS,2016-12-23,development,rejected_cash,0.11508279478573101,0.1172925269870586,False,10,10+
ZYDUSLIFE.NS,2016-12-23,development,rejected_cash,0.11871996136610342,0.12095006400593873,False,10,10+
AUROPHARMA.NS,2016-12-26,development,rejected_symbol_open,0.10383398525604158,0.10607445528459988,False,16,10+
BANKBARODA.NS,2016-12-26,development,accepted,0.030792313752407367,0.0329784748971647,False,16,10+
BANKINDIA.NS,2016-12-26,development,rejected_cash,0.07526949473884118,0.07746993714663862,False,16,10+
CANBK.NS,2016-12-26,development,rejected_cash,0.015541352895946239,0.01772442407475104,False,16,10+
DIVISLAB.NS,2016-12-26,development,rejected_cash,-0.037670101691573345,-0.03546138195422225,True,16,10+
