symbol,split,entry_time,exit_time,net_return,gross_return,net_pnl,entry_notional,quantity
ABCAPITAL.NS,validation,2023-12-21,2024-01-04,0.10695438455388391,0.10796044210684458,10694.932428538483,99995.26876011658,637
ABCAPITAL.NS,validation,2024-07-12,2024-07-26,-0.020977986720475277,-0.02000869248007936,-2097.5535756183617,99988.31649421692,439
ABCAPITAL.NS,validation,2024-08-06,2024-08-20,0.047304644279392766,0.04829361785889848,4729.4101907237855,99977.713875,481
ABCAPITAL.NS,out_of_sample,2025-01-13,2025-01-24,-0.005801585599602907,-0.004827628974369767,-579.6592290909041,99913.932,584
ABCAPITAL.NS,out_of_sample,2025-02-12,2025-02-25,-0.05038847112263652,-0.04942724064908472,-5033.300349362473,99889.92000000001,624
ABCAPITAL.NS,out_of_sample,2025-07-30,2025-08-12,0.05941914092059356,0.060412520683621324,5926.931352932528,99747.8465879059,395
ABFRL.NS,development,2022-06-16,2022-06-29,-0.002267414120878813,-0.0012920798990294653,-226.342090984811,99823.887,414
ABFRL.NS,validation,2022-11-10,2022-11-23,-0.02183060816725219,-0.020861164946936028,-2180.6577033781678,99889.92,320
ABFRL.NS,validation,2023-02-23,2023-03-09,0.00029392066427268057,0.001269668762149339,29.363945449734693,99904.32459860231,426
ABFRL.NS,validation,2023-05-10,2023-05-23,-0.05797076897922154,-0.05701190250123696,-5793.348878589477,99935.6913941574,485
ABFRL.NS,validation,2023-08-08,2023-08-22,0.09335407746891138,0.09435680635329308,9321.395299863054,99849.9,499
ABFRL.NS,validation,2024-03-13,2024-03-27,-0.04379415301154445,-0.04283104458628689,-4374.796057066698,99894.52372588348,467
ABFRL.NS,out_of_sample,2025-02-17,2025-03-03,-0.04032254938402549,-0.03935826358225025,-4026.2025237400076,99849.90000000001,400
ABFRL.NS,out_of_sample,2025-05-23,2025-06-05,-0.1573616388925542,-0.15643148473933857,-15731.121864983663,99967.959,1098
ABFRL.NS,out_of_sample,2025-11-07,2025-11-20,0.0026462289260214926,0.00362250120625641,264.47028588294125,99942.33049238205,1281
ABFRL.NS,out_of_sample,2026-01-21,2026-02-04,0.011345257651515351,0.012323805639107592,1134.511885899011,99998.7766472168,1472
ABFRL.NS,out_of_sample,2026-03-09,2026-03-20,-0.022372911611893243,-0.021404023548498474,-2237.057835134533,99989.57104650307,1633
ACC.NS,development,2016-11-15,2016-11-28,-0.058533297203590656,-0.057571512044482395,-5804.902771465001,99172.65981573486,71
ACC.NS,development,2017-09-26,2017-10-10,0.06254853912093693,0.06354439412928477,6214.676108183516,99357.65400000001,61
ACC.NS,development,2018-02-05,2018-02-19,-0.02242066492816438,-0.021445335388272736,-2206.242227508591,98402.1765,59
ACC.NS,development,2018-05-14,2018-05-25,-0.09939402941013786,-0.09844603489535576,-9907.260078690417,99676.61173901366,68
ACC.NS,development,2019-01-29,2019-02-11,0.005686715839647256,0.006667162997887859,563.6964709543099,99125.13423376465,73
ACC.NS,development,2020-03-03,2020-03-17,-0.12903621351863143,-0.1280949189840614,-12803.694159679753,99225.588,77
ACC.NS,development,2020-09-01,2020-09-14,0.03094664438334588,0.031933732840898704,3072.332350660021,99278.36803894042,75
ACC.NS,development,2020-12-14,2020-12-28,-0.0008762262122105494,0.00010341506377331531,-86.62394584363597,98860.25393499756,61
ACC.NS,development,2022-03-04,2022-03-17,0.09150335051847229,0.09250903024848722,9057.868171047798,98989.47,51
ACC.NS,validation,2023-01-27,2023-02-09,-0.12197598655391877,-0.12102759258308583,-11952.881230929099,97993.72457336426,45
ACC.NS,validation,2023-02-24,2023-03-10,0.057877114912017864,0.058871775787540284,5748.40333459668,99320.83420770263,57
ACC.NS,validation,2024-03-14,2024-03-28,0.04130188297603592,0.04229755722084628,4044.112426906315,97915.9335,41
ACC.NS,validation,2024-08-02,2024-08-16,-0.06154659490351069,-0.06058679212512439,-6120.667124170968,99447.69704589844,40
ACC.NS,out_of_sample,2025-01-14,2025-01-27,0.06520258132574165,0.0662002848183868,6460.964076208065,99090.61796081543,53
ACC.NS,out_of_sample,2026-03-16,2026-03-30,-0.0912071939226044,-0.09025489026702947,-9047.167357279823,99193.572,72
ADANIENSOL.NS,out_of_sample,2025-06-20,2025-07-03,0.05704435313756953,0.05803605461191915,5704.205596146868,99995.973,121
ADANIENSOL.NS,out_of_sample,2026-01-14,2026-01-28,-0.06106946751737892,-0.0601092196697808,-6068.574423587489,99371.661,106
ADANIENSOL.NS,out_of_sample,2026-08-20,2026-09-02,-0.10126781330150188,-0.1003186306134988,-10050.78996304874,99249.6,64
ADANIENT.NS,development,2017-08-10,2017-08-24,-0.11125881266176686,-0.11031542954966392,-11123.133904979364,99975.30657453918,1497
ADANIENT.NS,development,2017-09-28,2017-10-12,0.043610714149650454,0.04459873741497936,4358.879679574614,99949.74318964577,1597
ADANIENT.NS,development,2018-03-08,2018-03-21,-0.07016881865202028,-0.06921364824807383,-7015.665913182132,99982.6710490036,1054
ADANIENT.NS,development,2018-05-04,2018-05-17,-0.028473205799026565,-0.027505951886121295,-2846.1687775748424,99959.54785225296,1229
ADANIENT.NS,development,2018-06-29,2018-07-12,0.12626923322652375,0.12728107296254518,12619.149057856897,99938.43104454802,1414
ADANIENT.NS,development,2018-12-07,2018-12-20,0.0465159621663533,0.0475048826158097,4648.542174347994,99934.34420906065,658
ADANIENT.NS,development,2019-01-28,2019-02-08,-0.1055503842510594,-0.10460530604263078,-10551.022866287492,99961.95599999999,724
ADANIENT.NS,development,2019-05-02,2019-05-15,-0.07060598032731252,-0.06965087674929976,-7058.335746515585,99967.959,793
ADANIENT.NS,development,2019-06-20,2019-07-03,0.09082353227168939,0.09182515392872909,9077.317011752562,99944.54944340514,702
ADANIENT.NS,development,2020-03-13,2020-03-26,-0.0414589879642281,-0.04049514859123698,-4140.911811324775,99879.71281155395,684
ADANIENT.NS,validation,2023-01-20,2023-02-03,-0.541580931967581,-0.5407475251419805,-52342.87638708235,96648.3,28
ADANIENT.NS,validation,2023-02-06,2023-02-17,0.09113348768143341,0.09213790007897851,9047.241675347825,99274.61249999999,63
ADANIENT.NS,validation,2023-06-26,2023-07-10,0.08794852452744964,0.08895110002609344,8751.052181102163,99501.97832336425,45
ADANIENT.NS,validation,2024-03-14,2024-03-28,0.08947089945440008,0.09047358533273182,8909.78639499303,99583.06498901367,34
ADANIENT.NS,validation,2024-05-07,2024-05-21,0.07611704657292544,0.07712110574588694,7482.871036645744,98307.42748901367,34
ADANIENT.NS,validation,2024-07-22,2024-08-02,0.04906608202712201,0.0500585465125615,4869.204757338649,99237.69243786621,33
ADANIENT.NS,out_of_sample,2024-09-12,2024-09-25,0.049997883675848336,0.05099822887152823,4869.727622831758,97398.675,33
ADANIENT.NS,out_of_sample,2024-11-22,2024-12-05,0.1978054701943939,0.19884251057683774,19542.463113668455,98796.37349999999,47
ADANIENT.NS,out_of_sample,2025-02-17,2025-03-03,-0.018962507090402193,-0.01798892971879248,-1878.6422473697955,99071.40645556641,46
ADANIENT.NS,out_of_sample,2025-08-07,2025-08-21,0.03553072936635947,0.03652224159566643,3500.4602761657698,98519.235,43
ADANIENT.NS,out_of_sample,2025-11-04,2025-11-18,-0.019786008893272707,-0.0188133609435953,-1963.595139702448,99241.59795410157,40
ADANIENT.NS,out_of_sample,2026-01-27,2026-02-09,0.17588424121952373,0.17691285188133732,17468.40669580837,99317.634,52
ADANIGREEN.NS,out_of_sample,2025-10-28,2025-11-11,0.02070467202589946,0.021689793242235505,2050.5491890491667,99037.99425,97
ADANIGREEN.NS,out_of_sample,2026-01-13,2026-01-27,-0.16315175426944772,-0.1622197562007472,-16168.196472146557,99099.12734033202,104
ADANIGREEN.NS,out_of_sample,2026-07-24,2026-08-06,0.008932552842878316,0.009914290642289415,884.6576485812442,99037.494,73
ADANIGREEN.NS,out_of_sample,2026-08-20,2026-09-02,-0.0009322378470583126,4.4027445319084183e-05,-92.93275776249874,99687.81899999999,77
ADANIPORTS.NS,development,2018-10-01,2018-10-15,-0.02301728133796952,-0.02204766519179437,-2296.2467063500026,99761.856,304
ADANIPORTS.NS,development,2019-01-29,2019-02-11,-0.006104888252673896,-0.005130199127176597,-608.7173698431112,99709.83,302
ADANIPORTS.NS,development,2019-08-23,2019-09-06,0.05328594299257221,0.05427729679621894,5318.634082337028,99813.0798413086,288
ADANIPORTS.NS,development,2019-11-14,2019-11-27,0.0003433990396439633,0.001319905547231149,34.24342015386999,99719.03296343994,268
ADANIPORTS.NS,development,2020-03-24,2020-04-08,0.15857995864777788,0.15960147749001458,15832.92373899574,99841.89600000001,462
ADANIPORTS.NS,development,2020-07-15,2020-07-28,-0.00854722930841516,-0.007573367526025474,-852.5082730140424,99740.8917267151,311
ADANIPORTS.NS,development,2021-06-18,2021-07-01,0.09048685578030383,0.0914891781097125,9025.688333954973,99745.84989303589,155
ADANIPORTS.NS,development,2021-07-20,2021-08-03,0.0640480145019095,0.06504227130787965,6395.892723637814,99860.90550000001,151
ADANIPORTS.NS,development,2021-10-29,2021-11-12,0.07385903073780416,0.07485667181499049,7365.284254394011,99720.83549999999,143
ADANIPORTS.NS,validation,2023-01-27,2023-02-09,-0.1691311842678995,-0.16820175347923222,-16796.0168996072,99307.629,142
ADANIPORTS.NS,out_of_sample,2024-09-10,2024-09-23,0.00942025193072957,0.010400897112005897,935.8139075712969,99340.6455,69
ADANIPORTS.NS,out_of_sample,2024-11-22,2024-12-05,0.18779656307356074,0.18882664561612247,18742.411296394657,99801.67362835693,93
ADANIPORTS.NS,out_of_sample,2025-01-14,2025-01-27,0.0004379591273154948,0.0014161704992257341,43.49101647161568,99303.8248527832,92
ADANIPORTS.NS,out_of_sample,2026-01-27,2026-02-09,0.1676431969288021,0.16867159924356806,16561.064506793835,98787.57271508788,74
ADANIPORTS.NS,out_of_sample,2026-07-30,2026-08-12,-0.03814907317794436,-0.03717855149203498,-3756.58151131532,98471.10816540527,57
ADANIPOWER.NS,development,2017-04-13,2017-04-27,-0.02045964832012549,-0.019490238127198068,-2045.895085459516,99996.59101896858,15007
ADANIPOWER.NS,development,2017-05-25,2017-06-07,-0.025646662630348566,-0.02467875286252441,-2564.634786809666,99998.77269703102,17848
ADANIPOWER.NS,development,2017-09-28,2017-10-12,0.031653182364052644,0.032637576779706176,3165.230303701097,99997.22199483275,17085
ADANIPOWER.NS,development,2018-03-08,2018-03-21,-0.05762369566963669,-0.056664986780710726,-5762.368520727633,99999.98184364915,18407
ADANIPOWER.NS,development,2018-05-14,2018-05-25,-0.16502213806972815,-0.16409430763612567,-16501.902455352836,99998.11327362727,20866
ADANIPOWER.NS,development,2018-06-27,2018-07-10,0.012119931585427705,0.013098699553637095,1211.986819585914,99999.4769808054,29225
ADANIPOWER.NS,development,2018-09-24,2018-10-08,-0.14455536757375625,-0.14362165758113934,-14455.492698064021,99999.69520805526,18239
ADANIPOWER.NS,development,2019-01-29,2019-02-11,-0.13473714900140898,-0.13380059255831595,-13472.902704606717,99993.972,12493
ADANIPOWER.NS,development,2019-05-02,2019-05-15,-0.14142334973760595,-0.1404887297215341,-14141.96283271772,99997.36860254289,11130
ADANIPOWER.NS,development,2020-02-18,2020-03-03,-0.13058685861329164,-0.12964912368118453,-13058.390246618434,99997.73625988196,8908
ADANIPOWER.NS,development,2020-03-11,2020-03-24,-0.311796854216963,-0.3109112247040229,-31178.400088836657,99995.87765930842,12339
ADANIPOWER.NS,development,2020-10-20,2020-11-02,0.01446896481816994,0.015448411969801469,1446.8757437823656,99998.56672299028,14137
ADANIPOWER.NS,development,2021-05-31,2021-06-11,0.5971006923261272,0.598247759530183,59699.4765767244,99982.25984993076,5393
AJANTPHARM.NS,development,2017-01-27,2017-02-09,0.06698895373506132,0.06798745832005286,6633.256141177505,99020.14841748048,88
AJANTPHARM.NS,development,2017-04-25,2017-05-09,-0.04210367913244916,-0.04113666743954003,-4170.348366229523,99049.5,90
AJANTPHARM.NS,development,2017-05-30,2017-06-12,0.0233292758445012,0.024313804494803217,2318.21600307851,99369.39399792481,98
AJANTPHARM.NS,development,2017-07-14,2017-07-27,-0.04421634900754672,-0.04325041221234298,-4384.679846543136,99164.22194412231,101
AJANTPHARM.NS,development,2017-08-04,2017-08-18,-0.10259632351795982,-0.10164736025519576,-10178.537933951711,99209.57774057006,111
AJANTPHARM.NS,development,2018-02-02,2018-02-16,-0.0048011973726197164,-0.0038255284451398203,-478.0060341246627,99559.755,107
AJANTPHARM.NS,development,2018-05-03,2018-05-16,-0.20575929510864424,-0.20484059538873056,-20443.486836875876,99356.32227978515,112
AJANTPHARM.NS,development,2018-09-25,2018-10-09,-0.07708658598293967,-0.07613078987375627,-7657.283751499854,99333.54362319945,137
AJANTPHARM.NS,development,2019-02-01,2019-02-15,-0.05189827678255609,-0.050937186062987846,-5180.306785145291,99816.5470281372,146
AJANTPHARM.NS,development,2019-06-14,2019-06-27,-0.017387494900885973,-0.016416003197906027,-1733.5000018093388,99698.08829223632,154
AJANTPHARM.NS,development,2019-07-16,2019-07-29,0.013711401460196077,0.01469261249502193,1364.3629841970737,99505.728,168
AJANTPHARM.NS,development,2019-12-24,2020-01-07,0.05384009149488348,0.05483177360990822,5371.681407739076,99771.03044577026,157
ALKEM.NS,development,2021-10-25,2021-11-08,-0.039390773491849246,-0.03841545017237319,-3830.224649372907,97236.594,26
ALKEM.NS,development,2021-11-23,2021-12-06,0.04659754309366538,0.04759627840827188,4545.53208185819,97548.75,30
ALKEM.NS,development,2022-05-11,2022-05-24,-0.018843735862619598,-0.017867323908043825,-1854.0195312223761,98389.17,33
ALKEM.NS,development,2022-08-10,2022-08-24,-0.023373613787237704,-0.022401215651939633,-2315.144758819001,99049.5,33
ALKEM.NS,validation,2023-05-23,2023-06-05,0.03906878210898956,0.040064094094272765,3822.8373537043085,97848.90000000001,30
ALKEM.NS,validation,2024-04-19,2024-05-03,0.057731111882218376,0.058734632683658076,5609.93780868124,97173.5625,21
ALKEM.NS,out_of_sample,2024-11-13,2024-11-28,-0.010254667588413651,-0.009278496671408678,-1015.719697298578,99049.5,18
ALKEM.NS,out_of_sample,2025-02-11,2025-02-24,-0.04239012921051826,-0.041410658762159346,-4072.2931112423207,96067.01340820313,20
AMBUJACEM.NS,development,2016-11-11,2016-11-25,-0.11735169139506763,-0.11640951365770989,-11716.26282486075,99838.8918436432,435
AMBUJACEM.NS,development,2017-11-21,2017-12-04,-0.015306213266606212,-0.01433439765027837,-1527.0451562071382,99766.35825,377
AMBUJACEM.NS,development,2018-01-24,2018-02-07,-0.05808845873728494,-0.057129767372237704,-5807.1592835190195,99970.96514099122,380
AMBUJACEM.NS,development,2018-02-08,2018-02-22,0.0341833609030084,0.035168818907430247,3415.3735185848036,99913.33293047332,403
AMBUJACEM.NS,development,2018-05-10,2018-05-23,-0.08072678039140609,-0.07977387890810188,-8055.831814752605,99791.31801979066,443
AMBUJACEM.NS,development,2018-06-21,2018-07-04,0.012649996949176612,0.013629548861932758,1262.9996798000086,99841.896,504
AMBUJACEM.NS,development,2018-07-17,2018-07-30,0.18567093924601027,0.18669984379537985,18556.500747668753,99942.94649999999,523
AMBUJACEM.NS,development,2019-01-28,2019-02-08,0.058362374251882496,0.05935465103269262,5833.141213690626,99946.9485,497
AMBUJACEM.NS,development,2019-06-18,2019-07-01,0.03270798075995826,0.03369341147342312,3264.7268457647483,99814.3807691574,485
AMBUJACEM.NS,development,2020-09-01,2020-09-14,-0.002001292673736308,-0.0010259983874789198,-199.83488022326324,99852.9015,473
AMBUJACEM.NS,development,2020-12-11,2020-12-24,-0.013676830871957075,-0.012704882223041064,-1365.6301948818268,99849.90000000001,400
AMBUJACEM.NS,development,2021-10-20,2021-11-02,0.03901106034713335,0.03999854292802459,3891.5425707968857,99754.8525,255
AMBUJACEM.NS,development,2022-01-27,2022-02-09,0.08827168134013441,0.08927352925673962,8801.16559755688,99705.42606573486,284
AMBUJACEM.NS,development,2022-02-21,2022-03-07,-0.16077829434231086,-0.1598491540168015,-16073.933221751768,99975.7665517273,299
AMBUJACEM.NS,validation,2022-12-26,2023-01-06,0.04976518825202032,0.05075547047239108,4967.948832653073,99827.79141705323,202
AMBUJACEM.NS,validation,2023-01-27,2023-02-09,-0.2200089246698516,-0.21909605239964552,-21953.561396998623,99784.8675,218
AMBUJACEM.NS,validation,2023-09-25,2023-10-09,0.0205516095831639,0.021533970695566153,2049.1666549355614,99708.32925,237
AMBUJACEM.NS,validation,2024-08-02,2024-08-16,-0.03343259200543701,-0.03246636893353626,-3338.6089108750007,99860.90550000001,151
AMBUJACEM.NS,out_of_sample,2024-11-22,2024-12-05,0.19407176654139202,0.19510376407381183,19363.357364389438,99774.21089872741,209
AMBUJACEM.NS,out_of_sample,2025-01-14,2025-01-27,0.07995252169699968,0.0809513635992086,7983.907333300065,99858.1053335266,202
AMBUJACEM.NS,out_of_sample,2025-06-20,2025-07-03,0.10245207323977043,0.10345812546565751,10211.814312935929,99674.06212500001,187
AMBUJACEM.NS,out_of_sample,2025-10-27,2025-11-10,-0.004266541913186188,-0.003291569156688456,-425.67611251577307,99770.75607769776,179
AMBUJACEM.NS,out_of_sample,2025-12-04,2025-12-17,0.008148145044004918,0.009127087789910187,812.1370749196439,99671.40625671386,186
AMBUJACEM.NS,out_of_sample,2026-03-09,2026-03-20,-0.08609466440348051,-0.08514274931123576,-8579.57450200916,99652.8015,217
ANGELONE.NS,out_of_sample,2025-07-09,2025-07-22,0.03841684293452405,0.03940411440430796,3832.6508609626735,99764.8575,370
ANGELONE.NS,out_of_sample,2025-08-26,2025-09-09,-0.04775486991812586,-0.046792872432505316,-4770.115407248212,99887.51755426027,408
ANGELONE.NS,out_of_sample,2025-12-11,2025-12-24,0.011075844682421346,0.012054715124083253,1106.4649717029367,99898.92450000001,401
ANGELONE.NS,out_of_sample,2025-12-31,2026-01-13,0.024636997604597383,0.02562019927891322,2458.562182827289,99791.46900466918,420
ANGELONE.NS,out_of_sample,2026-03-05,2026-03-18,0.05287789641855835,0.053868925632771354,5280.63572577408,99864.70876176452,446
ANGELONE.NS,out_of_sample,2026-07-23,2026-08-05,-0.04265924688896705,-0.04169547240870594,-4257.814312878174,99809.87999999999,320
APLAPOLLO.NS,out_of_sample,2025-07-28,2025-08-08,0.025733086079333126,0.026721647096230487,2536.038083361963,98551.64963671875,64
APLAPOLLO.NS,out_of_sample,2026-03-17,2026-04-01,0.008372391188701384,0.009351775929849523,833.703993904186,99577.76400000001,52
APLLTD.NS,development,2021-07-27,2021-08-09,-0.0935481349133517,-0.09259774560387543,-9308.013698141393,99499.72499999999,117
APLLTD.NS,development,2022-01-28,2022-02-10,0.059667055056534135,0.060662332971923326,5924.6774044138565,99295.62299999999,139
APLLTD.NS,development,2022-02-21,2022-03-07,0.012732261780292029,0.013713993346171597,1264.4107292081203,99307.629,142
APLLTD.NS,development,2022-07-18,2022-07-29,-0.006723730279558623,-0.00574818973491972,-668.7065946437447,99454.7025,141
APLLTD.NS,development,2022-08-08,2022-08-23,-0.04496096602460752,-0.04399806634186364,-4489.932746265058,99862.90650000001,147
APLLTD.NS,development,2022-09-08,2022-09-21,-0.05242498832647649,-0.051463402511468186,-5224.454308940641,99655.803,156
APLLTD.NS,validation,2022-10-20,2022-11-03,0.18732958341767467,0.1883603847075528,18656.110126762036,99589.77,180
APLLTD.NS,validation,2022-12-21,2023-01-03,-0.012978738769620241,-0.01200622124016408,-1294.736348639078,99758.25630065918,172
APLLTD.NS,validation,2023-02-15,2023-02-28,0.02541967520407833,0.026404156331528577,2530.013632900971,99529.73877868651,200
APOLLOHOSP.NS,development,2016-11-17,2016-11-30,0.014771655893311735,0.015751484920770914,1476.056791910682,99924.93750000001,85
APOLLOHOSP.NS,development,2017-08-17,2017-08-31,-0.06069614651388282,-0.05973395014912871,-6004.0225746829665,98919.33705065917,86
APOLLOHOSP.NS,development,2017-09-26,2017-10-10,0.07988575835722955,0.0808857024526999,7954.976876884477,99579.41240679933,99
APOLLOHOSP.NS,development,2017-11-09,2017-11-22,0.15136593957664737,0.15238615631943062,15083.585605624996,99649.8,100
APOLLOHOSP.NS,development,2018-01-18,2018-02-01,0.07384590195525238,0.07484376078682997,7359.911485859009,99665.808,88
APOLLOHOSP.NS,development,2018-05-11,2018-05-24,-0.06668927887809226,-0.06573002191530002,-6616.749128986544,99217.584,96
APOLLOHOSP.NS,development,2018-07-16,2018-07-27,-0.046561951963891644,-0.04559887342884179,-4642.404803390163,99703.827,102
APOLLOHOSP.NS,development,2018-09-21,2018-10-05,-0.021737510086764146,-0.020765358303498446,-2156.9172200151033,99225.588,92
APOLLOHOSP.NS,development,2019-02-12,2019-02-26,0.018978396421553773,0.019960121978156258,1893.1681478330045,99753.85199999998,88
APOLLOHOSP.NS,development,2019-10-03,2019-10-17,0.09446081843689853,0.0954672569820047,9352.748226966165,99011.93300811767,73
APOLLOHOSP.NS,development,2021-09-28,2021-10-11,-0.046700795891286444,-0.04572326228994545,-4493.928390098342,96228.09,21
APOLLOHOSP.NS,development,2021-10-25,2021-11-08,0.08633310808359737,0.0873450044636362,8386.237751614139,97138.14245507812,24
APOLLOHOSP.NS,development,2021-12-20,2021-12-31,0.04624918799950527,0.04725597503369778,4423.63308393908,95647.8,20
APOLLOHOSP.NS,development,2022-01-19,2022-02-02,0.008609681603217179,0.00959996813788391,834.8244962220807,96963.4575,21
APOLLOHOSP.NS,development,2022-05-09,2022-05-20,-0.038418882925741284,-0.037450525722684064,-3802.680477887507,98979.465,26
APOLLOHOSP.NS,validation,2024-05-02,2024-05-15,-0.01899356950875274,-0.01800358267222157,-1808.2101985581496,95201.17836328124,16
APOLLOHOSP.NS,out_of_sample,2025-12-09,2025-12-22,-0.008943332623426755,-0.007968410161116662,-889.4117464000037,99449.7,14
APOLLOTYRE.NS,development,2017-02-14,2017-02-28,0.03967281405734358,0.04065970402250033,3965.2957813907883,99949.95,555
APOLLOTYRE.NS,development,2017-05-25,2017-06-07,0.15705230279965174,0.15807346988441878,15676.974016743952,99820.08373823548,446
APOLLOTYRE.NS,development,2017-11-09,2017-11-22,0.06311605927031284,0.06410972055106336,6307.982998623889,99942.59894471739,429
APOLLOTYRE.NS,development,2018-09-05,2018-09-19,-0.0030981183100940515,-0.002123287950141311,-309.47079014583,99889.92,416
APOLLOTYRE.NS,development,2018-10-01,2018-10-15,0.02401849521075754,0.025001272337348317,2398.3164364579948,99852.9015,473
